seed,epoch,train_standardized_mse,validation_standardized_mse,validation_h_standardized_mse,validation_n_standardized_mse,improved,best_epoch_so_far,best_validation_standardized_mse_so_far,epochs_without_improvement,training_source
20250832,15,0.576303959061337,0.7018750309944153,0.7648251056671143,0.6389250159263611,False,6,0.678941547870636,9,trained_in_this_run
20250832,16,0.563040667586927,0.7149325609207153,0.7727493643760681,0.6571157574653625,False,6,0.678941547870636,10,trained_in_this_run
20250832,17,0.5518917709356058,0.7115167379379272,0.7765232920646667,0.6465101838111877,False,6,0.678941547870636,11,trained_in_this_run
20250832,18,0.5484622102518873,0.706125020980835,0.7681580185890198,0.6440921425819397,False,6,0.678941547870636,12,trained_in_this_run
20250832,19,0.5375488317787954,0.714884340763092,0.7817499041557312,0.6480187773704529,False,6,0.678941547870636,13,trained_in_this_run
20250832,20,0.528189935175488,0.7236592173576355,0.7866114377975464,0.6607070565223694,False,6,0.678941547870636,14,trained_in_this_run
20250832,21,0.5188685401235784,0.7263538837432861,0.7982000708580017,0.6545076966285706,False,6,0.678941547870636,15,trained_in_this_run
20250832,22,0.517108036672615,0.7122108936309814,0.7764484286308289,0.6479734182357788,False,6,0.678941547870636,16,trained_in_this_run
20250832,23,0.49985786028418233,0.7403686046600342,0.8205118179321289,0.6602251529693604,False,6,0.678941547870636,17,trained_in_this_run
20250832,24,0.49160294251851944,0.7389026880264282,0.8176293969154358,0.6601758599281311,False,6,0.678941547870636,18,trained_in_this_run
20250832,25,0.4866133613077313,0.7302153706550598,0.802640974521637,0.6577898859977722,False,6,0.678941547870636,19,trained_in_this_run
20250832,26,0.48382551468253315,0.7547067999839783,0.8381932973861694,0.6712203025817871,False,6,0.678941547870636,20,trained_in_this_run
20250833,1,0.9400515650703688,0.8125380873680115,0.8357352018356323,0.7893410325050354,True,1,0.8125380873680115,0,trained_in_this_run
20250833,2,0.7949497524581375,0.7413967251777649,0.8108900785446167,0.6719033122062683,True,2,0.7413967251777649,0,trained_in_this_run
20250833,3,0.7371028935118243,0.7224287986755371,0.7941194772720337,0.6507380604743958,True,3,0.7224287986755371,0,trained_in_this_run
20250833,4,0.7073796140598454,0.7019683718681335,0.7641832232475281,0.6397534012794495,True,4,0.7019683718681335,0,trained_in_this_run
20250833,5,0.6912939673887203,0.6975299119949341,0.757709264755249,0.6373504400253296,True,5,0.6975299119949341,0,trained_in_this_run
20250833,6,0.6788339827097575,0.6896337866783142,0.7501397132873535,0.6291279792785645,True,6,0.6896337866783142,0,trained_in_this_run
20250833,7,0.6587395132549507,0.6898677945137024,0.7459920048713684,0.6337436437606812,False,6,0.6896337866783142,1,trained_in_this_run
20250833,8,0.6514104624050698,0.705677330493927,0.7616817355155945,0.6496728658676147,False,6,0.6896337866783142,2,trained_in_this_run
20250833,9,0.6398761977317546,0.6960405707359314,0.7422504425048828,0.6498308181762695,False,6,0.6896337866783142,3,trained_in_this_run
20250833,10,0.6286061057805737,0.7068259716033936,0.7658005356788635,0.647851288318634,False,6,0.6896337866783142,4,trained_in_this_run
20250833,11,0.6190942311453459,0.7040103673934937,0.7592064738273621,0.64881432056427,False,6,0.6896337866783142,5,trained_in_this_run
